REF_DATE,GEO,Sex,Age group,Arthritis (15 years and over),Asthma,"Body mass index, adjusted self-reported, adult (18 years and over), obese","Body mass index, adjusted self-reported, adult (18 years and over), overweight",Breast milk feeding initiation,"Cannabis frequency of use in the past months, daily or almost daily","Cannabis use, past 12 months",Chronic obstructive pulmonary disease (COPD; 35 years and over),"Current smoker, daily","Current smoker, daily or occasional",Diabetes,"Exclusive breastfeeding, at least 6 months","Fruit and vegetable consumption, 5 times or more per day",Has a regular healthcare provider,Heavy drinking,High blood pressure,Influenza immunization in the past 12 months,"Life satisfaction, satisfied or very satisfied",Mood disorder,"Perceived health, fair or poor","Perceived health, very good or excellent","Perceived life stress, most days quite a bit or extremely stressful","Perceived mental health, fair or poor","Perceived mental health, very good or excellent","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Sense of belonging to local community, somewhat strong or very strong"
2021,Alberta,Females,3,152100.0,,120000.0,108400.0,,23600.0,76500.0,,52300.0,62000.0,27800.0,,80400.0,366800.0,58900.0,82200.0,,341200.0,59300.0,51700.0,222200.0,99800.0,53300.0,221800.0,216400.0,260300.0
2021,Alberta,Females,4,180200.0,,94800.0,104800.0,,7500.0,24300.0,,21100.0,27900.0,37400.0,,98700.0,309900.0,17300.0,129000.0,,278400.0,28000.0,53300.0,184200.0,33700.0,22700.0,208200.0,138100.0,219700.0
2021,Alberta,Males,1,,,119600.0,186700.0,,72600.0,214800.0,,39900.0,79100.0,,,66800.0,371900.0,131800.0,23500.0,,478100.0,64600.0,53200.0,336500.0,96000.0,86800.0,298100.0,308800.0,298200.0
2021,Alberta,Males,2,50700.0,,167900.0,186500.0,,45800.0,113700.0,,50100.0,73200.0,11900.0,,79300.0,399900.0,111800.0,63200.0,,442900.0,42000.0,34400.0,303200.0,117900.0,51700.0,300300.0,299800.0,303300.0
2021,Alberta,Males,3,110900.0,,117000.0,178900.0,,32300.0,100700.0,,49500.0,68600.0,55700.0,,66600.0,352700.0,86900.0,125900.0,,357500.0,19900.0,66100.0,215700.0,102300.0,39200.0,254700.0,252000.0,278000.0
2021,Alberta,Males,4,114500.0,,89200.0,110000.0,,11700.0,32000.0,,27000.0,29900.0,59500.0,,52200.0,265900.0,32000.0,121200.0,,238900.0,11600.0,54300.0,140300.0,26100.0,21000.0,176600.0,151300.0,197900.0
2021,British Columbia,Females,1,,,103400.0,116100.0,59100.0,49000.0,235500.0,,,34600.0,,27000.0,103300.0,436300.0,88500.0,,,527300.0,101700.0,47300.0,355500.0,105800.0,115600.0,259300.0,340000.0,377300.0
2021,British Columbia,Females,2,41400.0,,109900.0,160000.0,90800.0,24700.0,116600.0,,24700.0,49300.0,,32200.0,148300.0,432400.0,87000.0,31900.0,,466300.0,56000.0,52500.0,315500.0,131000.0,88400.0,251500.0,310600.0,367700.0
2021,British Columbia,Females,3,150100.0,,142600.0,149600.0,,18600.0,111300.0,,50800.0,61300.0,40000.0,,121500.0,494100.0,66600.0,108100.0,,477100.0,76400.0,86500.0,280000.0,133200.0,96400.0,266300.0,354000.0,368100.0
2021,British Columbia,Females,4,248400.0,,114400.0,182300.0,,13000.0,37700.0,,25600.0,32600.0,59600.0,,151700.0,485400.0,29700.0,215000.0,,457000.0,42500.0,87900.0,282000.0,68300.0,36200.0,324800.0,245100.0,397100.0
2021,British Columbia,Males,1,,,100700.0,190300.0,,54100.0,214500.0,,33000.0,61100.0,,,59900.0,403800.0,114700.0,,,528400.0,68500.0,39200.0,419500.0,110100.0,100800.0,308100.0,408000.0,379800.0
2021,British Columbia,Males,2,38200.0,,119200.0,201100.0,,56500.0,188800.0,,46500.0,77900.0,,,91400.0,346800.0,119700.0,49700.0,,433300.0,41600.0,52200.0,275600.0,121900.0,60800.0,270200.0,325300.0,299400.0
2021,British Columbia,Males,3,130500.0,,178100.0,204100.0,,32900.0,122200.0,,59200.0,69100.0,52100.0,,90500.0,440000.0,103000.0,139600.0,,459100.0,34000.0,71600.0,301300.0,103100.0,44700.0,312800.0,367000.0,334000.0
2021,British Columbia,Males,4,171600.0,,108200.0,165000.0,,21600.0,50800.0,,38000.0,44100.0,80200.0,,88200.0,431800.0,57200.0,192900.0,,373600.0,31600.0,98100.0,222800.0,49700.0,33900.0,272900.0,241900.0,323800.0
2021,Manitoba,Females,1,,,29600.0,37400.0,28700.0,11400.0,45100.0,,9200.0,17200.0,,11300.0,29300.0,125800.0,25700.0,,,136000.0,23600.0,9600.0,98900.0,22800.0,18900.0,67900.0,81500.0,98200.0
2021,Manitoba,Females,2,14300.0,,38400.0,35900.0,22400.0,7500.0,25800.0,,10200.0,14100.0,3700.0,7600.0,36900.0,116800.0,17000.0,13300.0,,116900.0,16600.0,9900.0,78400.0,35500.0,15400.0,73400.0,72000.0,94000.0
2021,Manitoba,Females,3,40000.0,,45000.0,34400.0,,,20000.0,,16500.0,19500.0,16100.0,,23900.0,110000.0,16800.0,29800.0,,107600.0,14700.0,19800.0,71000.0,21500.0,15900.0,65900.0,60600.0,82900.0
2021,Manitoba,Females,4,61300.0,,34500.0,37100.0,,,5800.0,,8000.0,9400.0,18100.0,,27100.0,106900.0,3400.0,52200.0,,91600.0,10500.0,22300.0,50500.0,15300.0,9700.0,66800.0,39600.0,77000.0
2021,Manitoba,Males,1,,,40900.0,48600.0,,10500.0,51100.0,,8400.0,18400.0,,,27900.0,109500.0,39300.0,3500.0,,142000.0,15700.0,9400.0,100800.0,31100.0,23100.0,82400.0,97200.0,95600.0
2021,Manitoba,Males,2,11500.0,,46200.0,51200.0,,11000.0,30100.0,,10100.0,13500.0,6900.0,,15700.0,99700.0,22000.0,17900.0,,114300.0,7600.0,12600.0,74700.0,32200.0,13800.0,74500.0,70200.0,77500.0
2021,Manitoba,Males,3,22000.0,,55400.0,37300.0,,5400.0,21300.0,,15200.0,19700.0,13100.0,,21300.0,103900.0,24800.0,33900.0,,106000.0,8300.0,14200.0,60900.0,21300.0,9400.0,79600.0,63700.0,81400.0
2021,Manitoba,Males,4,41700.0,,29600.0,39300.0,,2700.0,9200.0,,7200.0,9000.0,21600.0,,15100.0,92400.0,8400.0,41700.0,,80900.0,5900.0,20000.0,47300.0,11300.0,7500.0,57500.0,39900.0,69900.0
2021,New Brunswick,Females,1,3500.0,,15900.0,17700.0,19000.0,5400.0,17600.0,,5000.0,6900.0,,7500.0,18100.0,63500.0,12300.0,,,65500.0,12400.0,6600.0,48900.0,18600.0,13400.0,32400.0,39000.0,52900.0
2021,New Brunswick,Females,2,8600.0,,31000.0,20000.0,11200.0,5100.0,18700.0,,10100.0,11900.0,2300.0,7800.0,10400.0,63600.0,15400.0,6800.0,,67400.0,14300.0,7800.0,38300.0,18800.0,11400.0,38400.0,39000.0,53900.0
2021,New Brunswick,Females,3,29300.0,,34100.0,24700.0,,3800.0,15200.0,,11100.0,13000.0,16600.0,,14500.0,82700.0,14400.0,31000.0,,77800.0,12400.0,15400.0,42300.0,17300.0,13000.0,41100.0,40300.0,66700.0
2021,New Brunswick,Females,4,49000.0,,33900.0,26100.0,,2100.0,6300.0,,7400.0,9000.0,14500.0,,16500.0,84800.0,5300.0,47300.0,,77000.0,10900.0,22200.0,36200.0,13800.0,9400.0,49200.0,25100.0,67900.0
2021,New Brunswick,Males,1,,,20300.0,14400.0,,14500.0,36100.0,,,11800.0,,,9100.0,54800.0,22300.0,,,64000.0,11700.0,,42400.0,12000.0,11000.0,36700.0,42000.0,46100.0
2021,New Brunswick,Males,2,7300.0,,31100.0,25700.0,,4900.0,22700.0,,9500.0,13600.0,,,5600.0,62500.0,22000.0,9500.0,,62600.0,7100.0,6100.0,42200.0,13000.0,4800.0,44200.0,41100.0,48500.0
2021,New Brunswick,Males,3,22400.0,,36800.0,34700.0,,10700.0,23900.0,,9900.0,10600.0,10700.0,,8400.0,77900.0,23400.0,29000.0,,75900.0,7300.0,18000.0,38300.0,21100.0,8200.0,49800.0,51700.0,63000.0
2021,New Brunswick,Males,4,36100.0,,25500.0,32000.0,,2100.0,6400.0,,4500.0,5400.0,19400.0,,9800.0,74900.0,9300.0,36400.0,,61500.0,4200.0,19700.0,32300.0,7300.0,4900.0,49400.0,34400.0,57800.0
2021,Newfoundland and Labrador,Females,1,,,14600.0,12800.0,8000.0,4300.0,16500.0,,2700.0,7000.0,,3800.0,4600.0,36900.0,11800.0,,,42300.0,9800.0,2800.0,29500.0,10700.0,10500.0,18800.0,23900.0,33300.0
2021,Newfoundland and Labrador,Females,2,11800.0,,24600.0,9500.0,5300.0,3200.0,14800.0,,7500.0,7900.0,2400.0,2500.0,8600.0,44100.0,10000.0,6100.0,,44600.0,8500.0,7100.0,29000.0,12500.0,9400.0,26300.0,29300.0,36200.0
2021,Newfoundland and Labrador,Females,3,30900.0,,25300.0,25800.0,,3200.0,11700.0,,6800.0,8200.0,7000.0,,10500.0,55100.0,10500.0,17800.0,,56500.0,6600.0,9700.0,37600.0,9700.0,5400.0,40900.0,33800.0,47500.0
2021,Newfoundland and Labrador,Females,4,36000.0,,17700.0,21800.0,,1500.0,3200.0,,5200.0,6200.0,10500.0,,9600.0,56300.0,3800.0,28600.0,,50900.0,6100.0,10300.0,34900.0,6300.0,4100.0,42400.0,15900.0,48800.0
2021,Newfoundland and Labrador,Males,1,,,18400.0,13500.0,,7200.0,24900.0,,4600.0,8100.0,,,4100.0,41600.0,18600.0,,,42700.0,9600.0,,29000.0,8100.0,11400.0,20400.0,28000.0,33600.0
2021,Newfoundland and Labrador,Males,2,8200.0,,19500.0,18400.0,,2900.0,14000.0,,7200.0,8500.0,,,,38600.0,15300.0,6000.0,,40600.0,2300.0,6600.0,29100.0,5300.0,3000.0,29700.0,30800.0,36600.0
2021,Newfoundland and Labrador,Males,3,24100.0,,32000.0,20400.0,,,9300.0,,8000.0,8900.0,10900.0,,5300.0,50900.0,22000.0,23800.0,,55400.0,3300.0,11300.0,37700.0,10400.0,4200.0,40300.0,32100.0,47300.0
2021,Newfoundland and Labrador,Males,4,26200.0,,17100.0,20800.0,,800.0,4300.0,,5300.0,6100.0,11700.0,,4900.0,51500.0,9500.0,25000.0,,43200.0,3500.0,12400.0,27900.0,4100.0,2300.0,33300.0,18900.0,42600.0
2021,Nova Scotia,Females,1,,,26800.0,21800.0,20900.0,11800.0,42200.0,,,7200.0,,8500.0,15900.0,85500.0,24000.0,,,90200.0,18800.0,10000.0,72800.0,18100.0,24700.0,51600.0,62400.0,72400.0
2021,Nova Scotia,Females,2,13200.0,,43200.0,19100.0,13800.0,7100.0,34900.0,,13100.0,16500.0,,6300.0,15600.0,70200.0,16800.0,10500.0,,86300.0,16200.0,6000.0,57000.0,28500.0,8300.0,53200.0,54000.0,62800.0
2021,Nova Scotia,Females,3,41100.0,,33000.0,41000.0,,9600.0,25500.0,,19100.0,20300.0,12900.0,,21500.0,96500.0,15400.0,26100.0,,99500.0,16800.0,22100.0,54600.0,24100.0,15900.0,61000.0,54000.0,78300.0
2021,Nova Scotia,Females,4,67200.0,,35400.0,35900.0,,2800.0,9100.0,,7100.0,8200.0,17700.0,,22600.0,100600.0,7800.0,55100.0,,94800.0,11600.0,25900.0,51600.0,14900.0,7600.0,70900.0,36200.0,84000.0
2021,Nova Scotia,Males,1,,,28300.0,29600.0,,12800.0,53400.0,,,16500.0,,,15800.0,83200.0,36300.0,,,94200.0,10300.0,,71400.0,13800.0,14400.0,59800.0,72500.0,69400.0
2021,Nova Scotia,Males,2,9700.0,,36300.0,27600.0,,10100.0,35200.0,,7800.0,9700.0,,,14600.0,67500.0,23500.0,6100.0,,73800.0,9800.0,9400.0,56500.0,18300.0,7100.0,46400.0,53000.0,56100.0
2021,Nova Scotia,Males,3,33600.0,,42900.0,41300.0,,9100.0,30800.0,,22300.0,25500.0,13200.0,,16800.0,91700.0,29700.0,38500.0,,87100.0,11400.0,19000.0,52400.0,24200.0,14500.0,59200.0,60800.0,74800.0
2021,Nova Scotia,Males,4,45200.0,,28900.0,39200.0,,6800.0,12800.0,,6600.0,8800.0,17600.0,,11400.0,88800.0,10600.0,48700.0,,79300.0,4800.0,23700.0,39900.0,9600.0,4900.0,59200.0,43100.0,72300.0
2021,Ontario,Females,1,43300.0,,360800.0,376800.0,264800.0,95900.0,567400.0,,94800.0,167700.0,,102400.0,332600.0,1444200.0,270000.0,,,1518400.0,305800.0,149900.0,1087500.0,414200.0,310300.0,699200.0,909300.0,1026800.0
2021,Ontario,Females,2,125900.0,,441900.0,418000.0,246900.0,80100.0,324600.0,,113500.0,153600.0,83900.0,111400.0,325200.0,1367200.0,178700.0,130400.0,,1295700.0,189500.0,132000.0,884900.0,407600.0,227700.0,698800.0,755600.0,967900.0
2021,Ontario,Females,3,424900.0,,423900.0,479700.0,,71300.0,249700.0,,146600.0,189000.0,142000.0,,332800.0,1417900.0,223600.0,334700.0,,1330300.0,173100.0,232700.0,844700.0,353300.0,175300.0,830200.0,757200.0,1007100.0
2021,Ontario,Females,4,784300.0,,393000.0,410800.0,,48300.0,115100.0,,97500.0,116300.0,229000.0,,337000.0,1334400.0,79100.0,641300.0,,1148700.0,138800.0,285900.0,678100.0,177500.0,101700.0,845800.0,497700.0,928900.0
2021,Ontario,Males,1,64400.0,,350900.0,648100.0,,135700.0,733100.0,,122800.0,223500.0,,,211600.0,1339300.0,415000.0,55400.0,,1571800.0,196400.0,126100.0,1184600.0,346000.0,237000.0,900900.0,1044400.0,1095700.0
2021,Ontario,Males,2,102700.0,,484100.0,538900.0,,125600.0,391300.0,,150200.0,246200.0,80800.0,,249900.0,1211500.0,298200.0,166900.0,,1268500.0,112600.0,124100.0,867000.0,365800.0,170100.0,830500.0,795900.0,925000.0
2021,Ontario,Males,3,295500.0,,475400.0,541400.0,,82200.0,257300.0,,208500.0,267700.0,146700.0,,225700.0,1324700.0,286600.0,382200.0,,1271700.0,119400.0,180500.0,850200.0,304200.0,140200.0,923100.0,789500.0,979600.0
2021,Ontario,Males,4,463400.0,,296100.0,488800.0,,43100.0,117000.0,,84400.0,109200.0,254100.0,,204000.0,1121700.0,105800.0,573600.0,,980300.0,60900.0,265500.0,548800.0,126800.0,82700.0,748900.0,464100.0,821000.0
2021,Prince Edward Island,Females,1,,,5800.0,3500.0,3600.0,1800.0,6500.0,,,,,,3100.0,11500.0,4900.0,,,16200.0,3000.0,,10300.0,3600.0,3900.0,7300.0,7400.0,13100.0
2021,Prince Edward Island,Females,2,2500.0,,4900.0,5500.0,1800.0,1800.0,4000.0,,1400.0,1400.0,,,3400.0,12300.0,1400.0,1400.0,,13500.0,2800.0,2100.0,7100.0,2700.0,2200.0,7300.0,8700.0,10500.0
2021,Prince Edward Island,Females,3,5900.0,,5500.0,6600.0,,,2700.0,,2300.0,2500.0,1500.0,,2700.0,15400.0,3600.0,2700.0,,16200.0,2500.0,2800.0,10000.0,2900.0,2000.0,11200.0,9500.0,12300.0
2021,Prince Edward Island,Females,4,8800.0,,6300.0,6300.0,,,1300.0,,1500.0,1600.0,3200.0,,3200.0,15200.0,800.0,8100.0,,15300.0,1400.0,3100.0,7800.0,1500.0,1900.0,10800.0,4200.0,13600.0
2021,Prince Edward Island,Males,1,,,5000.0,6300.0,,2700.0,9900.0,,,3100.0,,,3300.0,11500.0,5600.0,,,16100.0,,,12500.0,,2000.0,9400.0,12300.0,13600.0
2021,Prince Edward Island,Males,2,2200.0,,5200.0,4600.0,,1400.0,5500.0,,1700.0,3200.0,,,1400.0,10100.0,4700.0,,,12300.0,,,9100.0,2500.0,,7300.0,8500.0,10800.0
2021,Prince Edward Island,Males,3,3800.0,,6600.0,7400.0,,1800.0,4000.0,,3400.0,3800.0,1400.0,,1200.0,14200.0,3600.0,5200.0,,15000.0,900.0,2900.0,7700.0,2600.0,1600.0,10800.0,9300.0,12600.0
2021,Prince Edward Island,Males,4,5100.0,,4600.0,5700.0,,,2500.0,,2600.0,3100.0,4100.0,,1700.0,13900.0,1100.0,6500.0,,11500.0,,3600.0,6600.0,1400.0,1000.0,7600.0,5700.0,11000.0
2021,Quebec,Females,1,17100.0,,141900.0,184100.0,198300.0,21000.0,177300.0,,55700.0,100100.0,,57800.0,236400.0,616000.0,148500.0,,,811600.0,73600.0,34700.0,589400.0,284500.0,100200.0,446600.0,484000.0,549500.0
2021,Quebec,Females,2,95700.0,,215200.0,290300.0,113200.0,17800.0,115100.0,,103600.0,122800.0,13800.0,37600.0,280100.0,671700.0,169700.0,49900.0,,766400.0,84400.0,54700.0,499600.0,319900.0,97700.0,493300.0,416100.0,499300.0
2021,Quebec,Females,3,278600.0,,261500.0,283100.0,,,60700.0,,147600.0,161500.0,65700.0,,284800.0,741100.0,119400.0,192500.0,,827500.0,61900.0,85900.0,520400.0,197500.0,48600.0,597600.0,472500.0,544300.0
2021,Quebec,Females,4,468400.0,,233400.0,301900.0,,9400.0,28600.0,,61300.0,77700.0,119500.0,,298200.0,805200.0,52500.0,365400.0,,796900.0,48400.0,132500.0,471200.0,79700.0,32900.0,618100.0,277000.0,588200.0
2021,Quebec,Males,1,,,197400.0,297600.0,,70100.0,302000.0,,83800.0,129500.0,,,161000.0,501700.0,185700.0,,,847900.0,22200.0,38300.0,604500.0,179500.0,64800.0,574700.0,564000.0,510200.0
2021,Quebec,Males,2,54400.0,,249700.0,356200.0,,51500.0,202300.0,,83700.0,128500.0,47100.0,,237900.0,562400.0,191100.0,60300.0,,774600.0,54000.0,50200.0,535900.0,221600.0,91000.0,545800.0,499900.0,522800.0
2021,Quebec,Males,3,194100.0,,308200.0,358300.0,,52600.0,134600.0,,150900.0,183200.0,101500.0,,187200.0,726300.0,190500.0,230500.0,,803200.0,55700.0,94700.0,469100.0,165800.0,55700.0,563300.0,457100.0,570700.0
2021,Quebec,Males,4,244600.0,,189500.0,339900.0,,13500.0,37000.0,,46400.0,60600.0,179800.0,,171100.0,701500.0,85500.0,297000.0,,690100.0,24900.0,128300.0,423800.0,45500.0,30200.0,571700.0,330400.0,514700.0
2021,Saskatchewan,Females,1,,,27600.0,26700.0,34000.0,6200.0,35500.0,,,7300.0,,13400.0,28300.0,98400.0,24500.0,,,109700.0,15300.0,6500.0,78100.0,23700.0,15900.0,54700.0,71200.0,81100.0
2021,Saskatchewan,Females,2,10200.0,,36800.0,32600.0,17700.0,5500.0,17100.0,,16200.0,19100.0,,9000.0,32300.0,96300.0,21600.0,12700.0,,99500.0,18200.0,11300.0,59600.0,25300.0,14500.0,54400.0,46400.0,82200.0
2021,Saskatchewan,Females,3,28400.0,,40600.0,29000.0,,3600.0,12700.0,,12800.0,14200.0,10300.0,,23600.0,93000.0,13200.0,24600.0,,89500.0,14100.0,15600.0,57800.0,19500.0,11600.0,60200.0,50500.0,71100.0
2021,Saskatchewan,Females,4,50900.0,,28200.0,34300.0,,2100.0,6900.0,,7000.0,8200.0,14000.0,,29100.0,90800.0,3200.0,43800.0,,82300.0,8100.0,18400.0,48000.0,12500.0,8000.0,55200.0,34700.0,76100.0
2021,Saskatchewan,Males,1,,,33300.0,35300.0,,13200.0,55200.0,,9300.0,18200.0,,,17100.0,79200.0,30200.0,,,113400.0,16400.0,9800.0,80000.0,23200.0,20500.0,65700.0,77600.0,81900.0
2021,Saskatchewan,Males,2,10800.0,,42200.0,51500.0,,6800.0,25000.0,,12000.0,16400.0,10000.0,,22400.0,89400.0,28100.0,21500.0,,104200.0,10700.0,9600.0,61800.0,23800.0,14300.0,64900.0,62300.0,85400.0
2021,Saskatchewan,Males,3,23700.0,,40000.0,43000.0,,8900.0,17200.0,,17500.0,20000.0,17500.0,,15500.0,88800.0,20100.0,31000.0,,91700.0,8800.0,15500.0,59200.0,23200.0,10500.0,59200.0,56100.0,82900.0
2021,Saskatchewan,Males,4,35600.0,,29600.0,31600.0,,2700.0,7900.0,,6200.0,10400.0,16700.0,,17800.0,79400.0,7900.0,42400.0,,70400.0,3300.0,20300.0,35600.0,10800.0,6200.0,53000.0,40600.0,64800.0
